"date","year","month","day","5410002"
2007-08-01,2007,8,1,34.092
2007-09-01,2007,9,1,0.079
2007-10-01,2007,10,1,0.114
2007-11-01,2007,11,1,0.286
2007-12-01,2007,12,1,0.898
2008-01-01,2008,1,1,0.32
2008-02-01,2008,2,1,2.814
2008-03-01,2008,3,1,13.54
2008-04-01,2008,4,1,16.997
2008-05-01,2008,5,1,124.81
2008-06-01,2008,6,1,77.665
2008-07-01,2008,7,1,32.816
2008-08-01,2008,8,1,153.287
2008-09-01,2008,9,1,8.022
2008-10-01,2008,10,1,0.303
2008-11-01,2008,11,1,0.004
2008-12-01,2008,12,1,1.152
2009-01-01,2009,1,1,6.091
2009-02-01,2009,2,1,4.047
2009-03-01,2009,3,1,0.042
2009-04-01,2009,4,1,0
2009-05-01,2009,5,1,5.925
2009-06-01,2009,6,1,103.904
2009-07-01,2009,7,1,24.099
2009-08-01,2009,8,1,98.087
2009-09-01,2009,9,1,47.747
2009-10-01,2009,10,1,3.846
2009-11-01,2009,11,1,0.053
2009-12-01,2009,12,1,0
2010-01-01,2010,1,1,1.055
2010-02-01,2010,2,1,0.001
2010-03-01,2010,3,1,0
2010-04-01,2010,4,1,0.327
2010-05-01,2010,5,1,39.806
2010-06-01,2010,6,1,78.149
2010-07-01,2010,7,1,34.6
2010-08-01,2010,8,1,7.295
2010-09-01,2010,9,1,24.619
2010-10-01,2010,10,1,10.112
2010-11-01,2010,11,1,39.605
2010-12-01,2010,12,1,0.633
2011-01-01,2011,1,1,1.097
2011-02-01,2011,2,1,8.567
2011-03-01,2011,3,1,0
2011-04-01,2011,4,1,2.488
2011-05-01,2011,5,1,0.18
2011-06-01,2011,6,1,71.084
2011-07-01,2011,7,1,46.802
2011-08-01,2011,8,1,37.302
2011-09-01,2011,9,1,1.995
2011-10-01,2011,10,1,9.807
2011-11-01,2011,11,1,0.229
2011-12-01,2011,12,1,2.789
2012-01-01,2012,1,1,3.742
2012-02-01,2012,2,1,0.001
2012-03-01,2012,3,1,0
2012-04-01,2012,4,1,31.974
2012-05-01,2012,5,1,53.846
2012-06-01,2012,6,1,56.976
2012-07-01,2012,7,1,1.206
2012-08-01,2012,8,1,40.19
2012-09-01,2012,9,1,3.114
2012-10-01,2012,10,1,40.299
2012-11-01,2012,11,1,0.147
2012-12-01,2012,12,1,16.65
2013-01-01,2013,1,1,5.091
2013-02-01,2013,2,1,2
2013-03-01,2013,3,1,0.159
2013-04-01,2013,4,1,0.139
2013-05-01,2013,5,1,94.226
2013-06-01,2013,6,1,33.746
2013-07-01,2013,7,1,11.446
2013-08-01,2013,8,1,33.156
2013-09-01,2013,9,1,5.563
2013-10-01,2013,10,1,0.28
2013-11-01,2013,11,1,2.785
2013-12-01,2013,12,1,0.03
2014-01-01,2014,1,1,0.511
2014-02-01,2014,2,1,2.41
2014-03-01,2014,3,1,2.911
2014-04-01,2014,4,1,0.022
2014-05-01,2014,5,1,14.13
2014-06-01,2014,6,1,84.605
2014-07-01,2014,7,1,13.681
2014-08-01,2014,8,1,36.639
2014-09-01,2014,9,1,38.306
2014-10-01,2014,10,1,2.728
2014-11-01,2014,11,1,5.848
2014-12-01,2014,12,1,1.278
2015-01-01,2015,1,1,0
2015-02-01,2015,2,1,2.522
2015-03-01,2015,3,1,11.426
2015-04-01,2015,4,1,0.033
2015-05-01,2015,5,1,2.131
2015-06-01,2015,6,1,0.052
2015-07-01,2015,7,1,64.952
2015-08-01,2015,8,1,148
2015-09-01,2015,9,1,40.18
2015-10-01,2015,10,1,59.674
2015-11-01,2015,11,1,15.78
2015-12-01,2015,12,1,0.134
2016-01-01,2016,1,1,1.026
2016-02-01,2016,2,1,9.177
2016-03-01,2016,3,1,0.028
2016-04-01,2016,4,1,84.474
2016-05-01,2016,5,1,31.652
2016-06-01,2016,6,1,85.456
2016-07-01,2016,7,1,97.546
2016-08-01,2016,8,1,0.16
2016-09-01,2016,9,1,0.099
2016-10-01,2016,10,1,26.358
2016-11-01,2016,11,1,14.318
2016-12-01,2016,12,1,38.213
2017-01-01,2017,1,1,0.096
2017-02-01,2017,2,1,8.552
2017-03-01,2017,3,1,0.228
2017-04-01,2017,4,1,21.382
2017-05-01,2017,5,1,97.518
2017-06-01,2017,6,1,90.076
2017-07-01,2017,7,1,30.75
2017-08-01,2017,8,1,52.98
2017-09-01,2017,9,1,21.511
2017-10-01,2017,10,1,23.643
2017-11-01,2017,11,1,1.754
2017-12-01,2017,12,1,1.192
2018-01-01,2018,1,1,24.421
2018-02-01,2018,2,1,7.58
2018-03-01,2018,3,1,1.581
2018-04-01,2018,4,1,0.085
2018-05-01,2018,5,1,17.653
2018-06-01,2018,6,1,51.869
2018-07-01,2018,7,1,58.099
2018-08-01,2018,8,1,27.699
2018-09-01,2018,9,1,42.213
2018-10-01,2018,10,1,19.72
2018-11-01,2018,11,1,0.654
2018-12-01,2018,12,1,15.177
2019-01-01,2019,1,1,0.406
2019-02-01,2019,2,1,0.325
2019-03-01,2019,3,1,1.149
2019-04-01,2019,4,1,0.192
2019-05-01,2019,5,1,20.874
2019-06-01,2019,6,1,54.787
2019-07-01,2019,7,1,5.674
2019-08-01,2019,8,1,2.433
2019-09-01,2019,9,1,15.544
2019-10-01,2019,10,1,3.313
2019-11-01,2019,11,1,0.023
2019-12-01,2019,12,1,0.081
